ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2025-05-13 13:35:56.197729885+00:00,2025-05-13 13:35:56.197525485+00:00,0,24,33569331,T,N,0,3.42,2,194,0,83738301,AAPL  250516C00210000
2025-05-13 13:35:57.011136954+00:00,2025-05-13 13:35:57.010933751+00:00,0,36,33569331,T,N,0,3.45,1,194,0,84048571,AAPL  250516C00210000
2025-05-13 13:35:57.013323631+00:00,2025-05-13 13:35:57.013119699+00:00,0,29,33569331,T,N,0,3.45,1,194,0,84052998,AAPL  250516C00210000
2025-05-13 13:35:57.013323631+00:00,2025-05-13 13:35:57.013119699+00:00,0,29,33569331,T,N,0,3.45,2,194,0,84052999,AAPL  250516C00210000
2025-05-13 13:35:58.140735167+00:00,2025-05-13 13:35:58.140532019+00:00,0,21,33569331,T,N,0,3.44,1,194,0,84409952,AAPL  250516C00210000
2025-05-13 13:35:58.142152490+00:00,2025-05-13 13:35:58.141949561+00:00,0,28,33569331,T,N,0,3.44,14,194,0,84410717,AAPL  250516C00210000
2025-05-13 13:35:58.142152490+00:00,2025-05-13 13:35:58.141949561+00:00,0,28,33569331,T,N,0,3.44,13,194,0,84410718,AAPL  250516C00210000
2025-05-13 13:36:02.784919488+00:00,2025-05-13 13:36:02.784715863+00:00,0,34,33569331,T,N,0,3.35,2,194,0,85397342,AAPL  250516C00210000
2025-05-13 13:36:02.784989614+00:00,2025-05-13 13:36:02.784786592+00:00,0,20,33569331,T,N,0,3.35,1,194,0,85397361,AAPL  250516C00210000
2025-05-13 13:36:02.785119440+00:00,2025-05-13 13:36:02.784916633+00:00,0,28,33569331,T,N,0,3.35,1,194,0,85397480,AAPL  250516C00210000
2025-05-13 13:36:02.785260542+00:00,2025-05-13 13:36:02.785056971+00:00,0,27,33569331,T,N,0,3.35,5,194,0,85397565,AAPL  250516C00210000
2025-05-13 13:36:02.785316860+00:00,2025-05-13 13:36:02.785113213+00:00,0,23,33569331,T,N,0,3.35,1,194,0,85397655,AAPL  250516C00210000
2025-05-13 13:36:03.156605071+00:00,2025-05-13 13:36:03.156402223+00:00,0,26,33569331,T,N,0,3.4,13,194,0,85482646,AAPL  250516C00210000
2025-05-13 13:36:05.014168233+00:00,2025-05-13 13:36:05.013965308+00:00,0,37,33569331,T,N,0,3.4,1,194,0,85891704,AAPL  250516C00210000
2025-05-13 13:36:05.582592088+00:00,2025-05-13 13:36:05.582389338+00:00,0,26,33569331,T,N,0,3.35,1,194,0,85984939,AAPL  250516C00210000
2025-05-13 13:36:06.823947208+00:00,2025-05-13 13:36:06.823743566+00:00,0,37,33569331,T,N,0,3.35,1,194,0,86213722,AAPL  250516C00210000
2025-05-13 13:36:08.699619298+00:00,2025-05-13 13:36:08.699415329+00:00,0,26,33569331,T,N,0,3.3,1,194,0,86721620,AAPL  250516C00210000
2025-05-13 13:36:10.818745217+00:00,2025-05-13 13:36:10.818540811+00:00,0,36,33569331,T,N,0,3.3,1,194,0,87155209,AAPL  250516C00210000
2025-05-13 13:36:11.015652125+00:00,2025-05-13 13:36:11.015447742+00:00,0,29,33569331,T,N,0,3.3,3,194,0,87200049,AAPL  250516C00210000
2025-05-13 13:36:17.199877899+00:00,2025-05-13 13:36:17.199675034+00:00,0,29,33569331,T,N,0,3.3,1,194,0,88334806,AAPL  250516C00210000
2025-05-13 13:36:18.540498832+00:00,2025-05-13 13:36:18.540295859+00:00,0,22,33569331,T,N,0,3.27,1,194,0,88645461,AAPL  250516C00210000
2025-05-13 13:36:18.767356393+00:00,2025-05-13 13:36:18.767152412+00:00,0,23,33569331,T,N,0,3.25,1,194,0,88717292,AAPL  250516C00210000
2025-05-13 13:36:20.742567806+00:00,2025-05-13 13:36:20.742364751+00:00,0,29,33569331,T,N,0,3.3,10,194,0,89320806,AAPL  250516C00210000
2025-05-13 13:36:21.784386669+00:00,2025-05-13 13:36:21.784183069+00:00,0,24,33569331,T,N,0,3.35,1,194,0,89529336,AAPL  250516C00210000
2025-05-13 13:36:21.784465778+00:00,2025-05-13 13:36:21.784262829+00:00,0,20,33569331,T,N,0,3.35,1,194,0,89529344,AAPL  250516C00210000
2025-05-13 13:36:21.784741717+00:00,2025-05-13 13:36:21.784538748+00:00,0,25,33569331,T,N,0,3.35,2,194,0,89529383,AAPL  250516C00210000
2025-05-13 13:36:24.667974473+00:00,2025-05-13 13:36:24.667771467+00:00,0,22,33569331,T,N,0,3.35,1,194,0,90086015,AAPL  250516C00210000
2025-05-13 13:36:26.761795781+00:00,2025-05-13 13:36:26.761592217+00:00,0,29,33569331,T,N,0,3.35,4,194,0,90458533,AAPL  250516C00210000
2025-05-13 13:36:27.083912412+00:00,2025-05-13 13:36:27.083709630+00:00,0,24,33569331,T,N,0,3.32,1,194,0,90539228,AAPL  250516C00210000
2025-05-13 13:36:28.385499950+00:00,2025-05-13 13:36:28.385297125+00:00,0,28,33569331,T,N,0,3.29,1,194,0,90798840,AAPL  250516C00210000
2025-05-13 13:36:28.385499950+00:00,2025-05-13 13:36:28.385297125+00:00,0,28,33569331,T,N,0,3.29,1,194,0,90798841,AAPL  250516C00210000
2025-05-13 13:36:28.884569724+00:00,2025-05-13 13:36:28.884366969+00:00,0,35,33569331,T,N,0,3.27,10,194,0,90878002,AAPL  250516C00210000
2025-05-13 13:36:28.986633539+00:00,2025-05-13 13:36:28.986429995+00:00,0,28,33569331,T,N,0,3.26,20,194,0,90901135,AAPL  250516C00210000
2025-05-13 13:36:33.141120523+00:00,2025-05-13 13:36:33.140917643+00:00,0,28,33569331,T,N,0,3.29,1,194,0,91916976,AAPL  250516C00210000
2025-05-13 13:36:35.258483445+00:00,2025-05-13 13:36:35.258280160+00:00,0,20,33569331,T,N,0,3.3,3,194,0,92271350,AAPL  250516C00210000
2025-05-13 13:36:36.599039097+00:00,2025-05-13 13:36:36.598835181+00:00,0,28,33569331,T,N,0,3.25,2,194,0,92458208,AAPL  250516C00210000
2025-05-13 13:36:39.018885906+00:00,2025-05-13 13:36:39.018683027+00:00,0,23,33569331,T,N,0,3.25,5,194,0,92904676,AAPL  250516C00210000
2025-05-13 13:36:39.187995128+00:00,2025-05-13 13:36:39.187790668+00:00,0,28,33569331,T,N,0,3.3,1,194,0,92926342,AAPL  250516C00210000
2025-05-13 13:36:45.524563232+00:00,2025-05-13 13:36:45.524360059+00:00,0,24,33569331,T,N,0,3.2,2,194,0,94273785,AAPL  250516C00210000
2025-05-13 13:36:46.763941813+00:00,2025-05-13 13:36:46.763738616+00:00,0,36,33569331,T,N,0,3.2,1,194,0,94514480,AAPL  250516C00210000
2025-05-13 13:36:46.763946712+00:00,2025-05-13 13:36:46.763743672+00:00,0,36,33569331,T,N,0,3.2,1,194,0,94514485,AAPL  250516C00210000
2025-05-13 13:36:46.764273638+00:00,2025-05-13 13:36:46.764069802+00:00,0,23,33569331,T,N,0,3.2,10,194,0,94514620,AAPL  250516C00210000
2025-05-13 13:36:47.132499975+00:00,2025-05-13 13:36:47.132297037+00:00,0,35,33569331,T,N,0,3.25,1,194,0,94562333,AAPL  250516C00210000
2025-05-13 13:36:47.174070182+00:00,2025-05-13 13:36:47.173866218+00:00,0,28,33569331,T,N,0,3.21,1,194,0,94566352,AAPL  250516C00210000
2025-05-13 13:36:49.096235688+00:00,2025-05-13 13:36:49.096032729+00:00,0,37,33569331,T,N,0,3.2,1,194,0,94922248,AAPL  250516C00210000
2025-05-13 13:36:50.551294+00:00,2025-05-13 13:36:50.551091+00:00,0,20,33569331,T,N,0,3.17,1,194,0,95202134,AAPL  250516C00210000
2025-05-13 13:36:53.338854542+00:00,2025-05-13 13:36:53.338650339+00:00,0,29,33569331,T,N,0,3.15,1,194,0,95628344,AAPL  250516C00210000
2025-05-13 13:36:53.756044038+00:00,2025-05-13 13:36:53.755839719+00:00,0,29,33569331,T,N,0,3.15,1,194,0,95676182,AAPL  250516C00210000
2025-05-13 13:36:53.898582615+00:00,2025-05-13 13:36:53.898379488+00:00,0,26,33569331,T,N,0,3.15,2,194,0,95691835,AAPL  250516C00210000
2025-05-13 13:36:54.486629364+00:00,2025-05-13 13:36:54.486426263+00:00,0,26,33569331,T,N,0,3.16,1,194,0,95857918,AAPL  250516C00210000
2025-05-13 13:36:58.976590164+00:00,2025-05-13 13:36:58.976386399+00:00,0,28,33569331,T,N,0,3.1,1,194,0,96647083,AAPL  250516C00210000
2025-05-13 13:36:59.772473865+00:00,2025-05-13 13:36:59.772270987+00:00,0,20,33569331,T,N,0,3.05,1,194,0,96856406,AAPL  250516C00210000
2025-05-13 13:36:59.772534958+00:00,2025-05-13 13:36:59.772330907+00:00,0,24,33569331,T,N,0,3.05,1,194,0,96856413,AAPL  250516C00210000
2025-05-13 13:36:59.772604128+00:00,2025-05-13 13:36:59.772401295+00:00,0,21,33569331,T,N,0,3.05,1,194,0,96856432,AAPL  250516C00210000
2025-05-13 13:36:59.772699396+00:00,2025-05-13 13:36:59.772496501+00:00,0,35,33569331,T,N,0,3.05,1,194,0,96856444,AAPL  250516C00210000
2025-05-13 13:36:59.772764360+00:00,2025-05-13 13:36:59.772561386+00:00,0,28,33569331,T,N,0,3.05,1,194,0,96856449,AAPL  250516C00210000
2025-05-13 13:36:59.772794511+00:00,2025-05-13 13:36:59.772586978+00:00,0,33,33569331,T,N,0,3.05,5,194,0,96856462,AAPL  250516C00210000
2025-05-13 13:37:07.355092443+00:00,2025-05-13 13:37:07.354889447+00:00,0,35,33569331,T,N,0,3.1,1,194,0,98448832,AAPL  250516C00210000
2025-05-13 13:37:14.355595173+00:00,2025-05-13 13:37:14.355391333+00:00,0,26,33569331,T,N,0,3.02,5,194,0,100091519,AAPL  250516C00210000
2025-05-13 13:37:14.522962742+00:00,2025-05-13 13:37:14.522759847+00:00,0,27,33569331,T,N,0,3.01,1,194,0,100137659,AAPL  250516C00210000
2025-05-13 13:37:14.523263427+00:00,2025-05-13 13:37:14.523060601+00:00,0,22,33569331,T,N,0,3.01,1,194,0,100137674,AAPL  250516C00210000
2025-05-13 13:37:17.088342514+00:00,2025-05-13 13:37:17.088139691+00:00,0,23,33569331,T,N,0,3.05,1,194,0,100675470,AAPL  250516C00210000
2025-05-13 13:37:17.908447222+00:00,2025-05-13 13:37:17.908244494+00:00,0,24,33569331,T,N,0,3.01,1,194,0,100804906,AAPL  250516C00210000
2025-05-13 13:37:18.315153556+00:00,2025-05-13 13:37:18.314949067+00:00,0,37,33569331,T,N,0,3.0,3,194,0,100907925,AAPL  250516C00210000
2025-05-13 13:37:18.315153556+00:00,2025-05-13 13:37:18.314949067+00:00,0,37,33569331,T,N,0,3.0,2,194,0,100907926,AAPL  250516C00210000
2025-05-13 13:37:18.319157719+00:00,2025-05-13 13:37:18.318953345+00:00,0,36,33569331,T,N,0,3.0,1,194,0,100912657,AAPL  250516C00210000
2025-05-13 13:37:18.422578899+00:00,2025-05-13 13:37:18.422374910+00:00,0,37,33569331,T,N,0,2.96,2,194,0,100996937,AAPL  250516C00210000
2025-05-13 13:37:18.528611332+00:00,2025-05-13 13:37:18.528407944+00:00,0,35,33569331,T,N,0,2.96,10,194,0,101050017,AAPL  250516C00210000
2025-05-13 13:37:22.246582665+00:00,2025-05-13 13:37:22.246379537+00:00,0,35,33569331,T,N,0,3.02,1,194,0,101811043,AAPL  250516C00210000
2025-05-13 13:37:29.547557639+00:00,2025-05-13 13:37:29.547353777+00:00,0,29,33569331,T,N,0,2.9,1,194,0,103139712,AAPL  250516C00210000
2025-05-13 13:37:30.250109832+00:00,2025-05-13 13:37:30.249906920+00:00,0,28,33569331,T,N,0,2.9,5,194,0,103337001,AAPL  250516C00210000
2025-05-13 13:37:32.499115378+00:00,2025-05-13 13:37:32.498912394+00:00,0,20,33569331,T,N,0,2.89,1,194,0,103821104,AAPL  250516C00210000
2025-05-13 13:37:32.983585168+00:00,2025-05-13 13:37:32.983382188+00:00,0,21,33569331,T,N,0,2.9,1,194,0,103888951,AAPL  250516C00210000
2025-05-13 13:37:33.275831913+00:00,2025-05-13 13:37:33.275628867+00:00,0,23,33569331,T,N,0,2.9,1,194,0,103919606,AAPL  250516C00210000
2025-05-13 13:37:34.029228076+00:00,2025-05-13 13:37:34.029025051+00:00,0,23,33569331,T,N,0,2.9,5,194,0,104050472,AAPL  250516C00210000
2025-05-13 13:37:38.050883832+00:00,2025-05-13 13:37:38.050680591+00:00,0,28,33569331,T,N,0,2.88,1,194,0,104823250,AAPL  250516C00210000
2025-05-13 13:37:38.322746740+00:00,2025-05-13 13:37:38.322543537+00:00,0,20,33569331,T,N,0,2.88,1,194,0,104863371,AAPL  250516C00210000
2025-05-13 13:37:38.848334628+00:00,2025-05-13 13:37:38.848131515+00:00,0,33,33569331,T,N,0,2.86,1,194,0,104922518,AAPL  250516C00210000
2025-05-13 13:37:39.126582627+00:00,2025-05-13 13:37:39.126379537+00:00,0,29,33569331,T,N,0,2.87,1,194,0,104994114,AAPL  250516C00210000
2025-05-13 13:37:39.795617744+00:00,2025-05-13 13:37:39.795414305+00:00,0,26,33569331,T,N,0,2.85,1,194,0,105080946,AAPL  250516C00210000
2025-05-13 13:37:42.044798803+00:00,2025-05-13 13:37:42.044595554+00:00,0,21,33569331,T,N,0,2.85,1,194,0,105616108,AAPL  250516C00210000
2025-05-13 13:37:42.044798803+00:00,2025-05-13 13:37:42.044595554+00:00,0,21,33569331,T,N,0,2.85,1,194,0,105616109,AAPL  250516C00210000
2025-05-13 13:37:42.898531017+00:00,2025-05-13 13:37:42.898327338+00:00,0,34,33569331,T,N,0,2.86,1,194,0,105790819,AAPL  250516C00210000
2025-05-13 13:37:43.017475569+00:00,2025-05-13 13:37:43.017271821+00:00,0,36,33569331,T,N,0,2.9,1,194,0,105805954,AAPL  250516C00210000
2025-05-13 13:37:59.637772912+00:00,2025-05-13 13:37:59.637570201+00:00,0,22,33569331,T,N,0,2.87,1,194,0,108919468,AAPL  250516C00210000
2025-05-13 13:37:59.642332566+00:00,2025-05-13 13:37:59.642128906+00:00,0,32,33569331,T,N,0,2.87,1,194,0,108920904,AAPL  250516C00210000
2025-05-13 13:37:59.964578035+00:00,2025-05-13 13:37:59.964375119+00:00,0,35,33569331,T,N,0,2.76,2,194,0,109105598,AAPL  250516C00210000
2025-05-13 13:37:59.979638395+00:00,2025-05-13 13:37:59.979435287+00:00,0,35,33569331,T,N,0,2.74,1,194,0,109113266,AAPL  250516C00210000
2025-05-13 13:38:00.329349251+00:00,2025-05-13 13:38:00.329144173+00:00,0,20,33569331,T,N,0,2.72,10,194,0,109246776,AAPL  250516C00210000
2025-05-13 13:38:02.207565616+00:00,2025-05-13 13:38:02.207360883+00:00,0,34,33569331,T,N,0,2.77,1,194,0,109659735,AAPL  250516C00210000
2025-05-13 13:38:05.121038383+00:00,2025-05-13 13:38:05.120834928+00:00,0,22,33569331,T,N,0,2.77,1,194,0,110201793,AAPL  250516C00210000
2025-05-13 13:38:05.598576796+00:00,2025-05-13 13:38:05.598373807+00:00,0,35,33569331,T,N,0,2.78,1,194,0,110337989,AAPL  250516C00210000
2025-05-13 13:38:06.491555943+00:00,2025-05-13 13:38:06.491352232+00:00,0,36,33569331,T,N,0,2.79,4,194,0,110471896,AAPL  250516C00210000
2025-05-13 13:38:06.491555943+00:00,2025-05-13 13:38:06.491352232+00:00,0,34,33569331,T,N,0,2.79,4,194,0,110471909,AAPL  250516C00210000
2025-05-13 13:38:06.491582128+00:00,2025-05-13 13:38:06.491378414+00:00,0,36,33569331,T,N,0,2.79,1,194,0,110471957,AAPL  250516C00210000
2025-05-13 13:38:06.491657864+00:00,2025-05-13 13:38:06.491453324+00:00,0,29,33569331,T,N,0,2.79,1,194,0,110472138,AAPL  250516C00210000
2025-05-13 13:38:06.491717151+00:00,2025-05-13 13:38:06.491513103+00:00,0,36,33569331,T,N,0,2.79,2,194,0,110472254,AAPL  250516C00210000
2025-05-13 13:38:06.491741816+00:00,2025-05-13 13:38:06.491537546+00:00,0,34,33569331,T,N,0,2.79,3,194,0,110472291,AAPL  250516C00210000
2025-05-13 13:38:06.491953258+00:00,2025-05-13 13:38:06.491749495+00:00,0,33,33569331,T,N,0,2.79,7,194,0,110472719,AAPL  250516C00210000
2025-05-13 13:38:06.492142045+00:00,2025-05-13 13:38:06.491938486+00:00,0,23,33569331,T,N,0,2.79,2,194,0,110473024,AAPL  250516C00210000
2025-05-13 13:38:09.062878585+00:00,2025-05-13 13:38:09.062675675+00:00,0,27,33569331,T,N,0,2.8,2,194,0,110822394,AAPL  250516C00210000
2025-05-13 13:38:10.734874036+00:00,2025-05-13 13:38:10.734670960+00:00,0,29,33569331,T,N,0,2.81,1,194,0,111085355,AAPL  250516C00210000
2025-05-13 13:38:12.146083020+00:00,2025-05-13 13:38:12.145879827+00:00,0,23,33569331,T,N,0,2.75,5,194,0,111384411,AAPL  250516C00210000
2025-05-13 13:38:13.104818028+00:00,2025-05-13 13:38:13.104614809+00:00,0,24,33569331,T,N,0,2.79,8,194,0,111623438,AAPL  250516C00210000
2025-05-13 13:38:14.799783490+00:00,2025-05-13 13:38:14.799580387+00:00,0,23,33569331,T,N,0,2.83,1,194,0,111896103,AAPL  250516C00210000
2025-05-13 13:38:16.053455552+00:00,2025-05-13 13:38:16.053250518+00:00,0,32,33569331,T,N,0,2.77,1,194,0,112046200,AAPL  250516C00210000
2025-05-13 13:38:16.053593957+00:00,2025-05-13 13:38:16.053389994+00:00,0,33,33569331,T,N,0,2.77,1,194,0,112046497,AAPL  250516C00210000
2025-05-13 13:38:16.884457204+00:00,2025-05-13 13:38:16.884254373+00:00,0,24,33569331,T,N,0,2.82,1,194,0,112261596,AAPL  250516C00210000
2025-05-13 13:38:16.884468623+00:00,2025-05-13 13:38:16.884265023+00:00,0,20,33569331,T,N,0,2.82,1,194,0,112261597,AAPL  250516C00210000
2025-05-13 13:38:16.884724551+00:00,2025-05-13 13:38:16.884520748+00:00,0,21,33569331,T,N,0,2.82,1,194,0,112261685,AAPL  250516C00210000
2025-05-13 13:38:16.884797963+00:00,2025-05-13 13:38:16.884595176+00:00,0,25,33569331,T,N,0,2.82,5,194,0,112261707,AAPL  250516C00210000
2025-05-13 13:38:16.884833975+00:00,2025-05-13 13:38:16.884631276+00:00,0,23,33569331,T,N,0,2.82,5,194,0,112261720,AAPL  250516C00210000
2025-05-13 13:38:16.984607478+00:00,2025-05-13 13:38:16.984403857+00:00,0,26,33569331,T,N,0,2.78,37,194,0,112279684,AAPL  250516C00210000
2025-05-13 13:38:17.268277649+00:00,2025-05-13 13:38:17.268074839+00:00,0,22,33569331,T,N,0,2.8,2,194,0,112323859,AAPL  250516C00210000
2025-05-13 13:38:17.268277649+00:00,2025-05-13 13:38:17.268074839+00:00,0,22,33569331,T,N,0,2.8,1,194,0,112323860,AAPL  250516C00210000
2025-05-13 13:38:17.268282027+00:00,2025-05-13 13:38:17.268079192+00:00,0,22,33569331,T,N,0,2.8,1,194,0,112323861,AAPL  250516C00210000
2025-05-13 13:38:17.268282027+00:00,2025-05-13 13:38:17.268079192+00:00,0,22,33569331,T,N,0,2.8,1,194,0,112323863,AAPL  250516C00210000
2025-05-13 13:38:22.639498661+00:00,2025-05-13 13:38:22.639294240+00:00,0,32,33569331,T,N,0,2.75,1,194,0,113368702,AAPL  250516C00210000
2025-05-13 13:38:22.639593644+00:00,2025-05-13 13:38:22.639388614+00:00,0,33,33569331,T,N,0,2.75,1,194,0,113368891,AAPL  250516C00210000
2025-05-13 13:38:22.641002049+00:00,2025-05-13 13:38:22.640796953+00:00,0,29,33569331,T,N,0,2.75,1,194,0,113371994,AAPL  250516C00210000
2025-05-13 13:38:25.825002771+00:00,2025-05-13 13:38:25.824799993+00:00,0,29,33569331,T,N,0,2.68,1,194,0,114066398,AAPL  250516C00210000
2025-05-13 13:38:27.592831537+00:00,2025-05-13 13:38:27.592628636+00:00,0,20,33569331,T,N,0,2.72,1,194,0,114339328,AAPL  250516C00210000
2025-05-13 13:38:29.435052912+00:00,2025-05-13 13:38:29.434849792+00:00,0,32,33569331,T,N,0,2.68,12,194,0,114654118,AAPL  250516C00210000
2025-05-13 13:38:30.036592434+00:00,2025-05-13 13:38:30.036388834+00:00,0,35,33569331,T,N,0,2.67,5,194,0,114777106,AAPL  250516C00210000
2025-05-13 13:38:30.898707367+00:00,2025-05-13 13:38:30.898504424+00:00,0,22,33569331,T,N,0,2.64,1,194,0,115066491,AAPL  250516C00210000
2025-05-13 13:38:30.953294562+00:00,2025-05-13 13:38:30.953089763+00:00,0,32,33569331,T,N,0,2.63,1,194,0,115080782,AAPL  250516C00210000
2025-05-13 13:38:31.074796734+00:00,2025-05-13 13:38:31.074593208+00:00,0,28,33569331,T,N,0,2.61,1,194,0,115138661,AAPL  250516C00210000
2025-05-13 13:38:31.829299983+00:00,2025-05-13 13:38:31.829097081+00:00,0,23,33569331,T,N,0,2.63,1,194,0,115311420,AAPL  250516C00210000
2025-05-13 13:38:31.907601098+00:00,2025-05-13 13:38:31.907398394+00:00,0,26,33569331,T,N,0,2.61,10,194,0,115336213,AAPL  250516C00210000
2025-05-13 13:38:33.100810449+00:00,2025-05-13 13:38:33.100607472+00:00,0,29,33569331,T,N,0,2.61,28,194,0,115544037,AAPL  250516C00210000
2025-05-13 13:38:33.158367370+00:00,2025-05-13 13:38:33.158164563+00:00,0,23,33569331,T,N,0,2.62,6,194,0,115553445,AAPL  250516C00210000
2025-05-13 13:38:34.630521521+00:00,2025-05-13 13:38:34.630318476+00:00,0,35,33569331,T,N,0,2.66,1,194,0,115724912,AAPL  250516C00210000
2025-05-13 13:38:36.699237466+00:00,2025-05-13 13:38:36.699034757+00:00,0,23,33569331,T,N,0,2.59,1,194,0,116132512,AAPL  250516C00210000
2025-05-13 13:38:37.628609309+00:00,2025-05-13 13:38:37.628405244+00:00,0,20,33569331,T,N,0,2.6,1,194,0,116284051,AAPL  250516C00210000
2025-05-13 13:38:37.628609309+00:00,2025-05-13 13:38:37.628405244+00:00,0,20,33569331,T,N,0,2.6,1,194,0,116284052,AAPL  250516C00210000
2025-05-13 13:38:39.016469036+00:00,2025-05-13 13:38:39.016258599+00:00,0,61,33569331,T,N,0,2.59,1,194,0,116753478,AAPL  250516C00210000
2025-05-13 13:38:39.201932960+00:00,2025-05-13 13:38:39.201730120+00:00,0,22,33569331,T,N,0,2.5,1,194,0,116801829,AAPL  250516C00210000
2025-05-13 13:38:39.211285608+00:00,2025-05-13 13:38:39.211082645+00:00,0,22,33569331,T,N,0,2.5,1,194,0,116802986,AAPL  250516C00210000
2025-05-13 13:38:39.211285608+00:00,2025-05-13 13:38:39.211082645+00:00,0,22,33569331,T,N,0,2.5,1,194,0,116802987,AAPL  250516C00210000
2025-05-13 13:38:39.211731540+00:00,2025-05-13 13:38:39.211528735+00:00,0,35,33569331,T,N,0,2.5,2,194,0,116803203,AAPL  250516C00210000
2025-05-13 13:38:39.998767964+00:00,2025-05-13 13:38:39.998564331+00:00,0,29,33569331,T,N,0,2.53,1,194,0,116912583,AAPL  250516C00210000
2025-05-13 13:38:40.608500560+00:00,2025-05-13 13:38:40.608297783+00:00,0,61,33569331,T,N,0,2.52,4,194,0,116983753,AAPL  250516C00210000
2025-05-13 13:38:40.825042918+00:00,2025-05-13 13:38:40.824839095+00:00,0,29,33569331,T,N,0,2.5,1,194,0,117030838,AAPL  250516C00210000
2025-05-13 13:38:45.125083559+00:00,2025-05-13 13:38:45.124879633+00:00,0,36,33569331,T,N,0,2.55,1,194,0,117962385,AAPL  250516C00210000
2025-05-13 13:38:45.398417920+00:00,2025-05-13 13:38:45.398215045+00:00,0,23,33569331,T,N,0,2.55,1,194,0,118000830,AAPL  250516C00210000
2025-05-13 13:38:45.697832253+00:00,2025-05-13 13:38:45.697628724+00:00,0,61,33569331,T,N,0,2.51,1,194,0,118041792,AAPL  250516C00210000
2025-05-13 13:38:48.368848234+00:00,2025-05-13 13:38:48.368645455+00:00,0,23,33569331,T,N,0,2.52,1,194,0,118539896,AAPL  250516C00210000
2025-05-13 13:38:50.542163974+00:00,2025-05-13 13:38:50.541960486+00:00,0,28,33569331,T,N,0,2.55,1,194,0,118808035,AAPL  250516C00210000
2025-05-13 13:38:52.399402466+00:00,2025-05-13 13:38:52.399199780+00:00,0,24,33569331,T,N,0,2.56,1,194,0,119205451,AAPL  250516C00210000
2025-05-13 13:38:53.452575825+00:00,2025-05-13 13:38:53.452372941+00:00,0,35,33569331,T,N,0,2.53,1,194,0,119352479,AAPL  250516C00210000
2025-05-13 13:38:53.476613038+00:00,2025-05-13 13:38:53.476410232+00:00,0,26,33569331,T,N,0,2.52,10,194,0,119354245,AAPL  250516C00210000
2025-05-13 13:38:54.199904247+00:00,2025-05-13 13:38:54.199699989+00:00,0,29,33569331,T,N,0,2.51,1,194,0,119454158,AAPL  250516C00210000
2025-05-13 13:38:59.628703097+00:00,2025-05-13 13:38:59.628499606+00:00,0,29,33569331,T,N,0,2.55,5,194,0,120586316,AAPL  250516C00210000
2025-05-13 13:39:00.397858992+00:00,2025-05-13 13:39:00.397653711+00:00,0,29,33569331,T,N,0,2.58,1,194,0,120779135,AAPL  250516C00210000
2025-05-13 13:39:01.058610841+00:00,2025-05-13 13:39:01.058407859+00:00,0,26,33569331,T,N,0,2.56,1,194,0,120951149,AAPL  250516C00210000
2025-05-13 13:39:01.858261585+00:00,2025-05-13 13:39:01.858058769+00:00,0,22,33569331,T,N,0,2.6,1,194,0,121196274,AAPL  250516C00210000
2025-05-13 13:39:01.858267372+00:00,2025-05-13 13:39:01.858064274+00:00,0,22,33569331,T,N,0,2.6,2,194,0,121196280,AAPL  250516C00210000
2025-05-13 13:39:02.801580036+00:00,2025-05-13 13:39:02.801377227+00:00,0,35,33569331,T,N,0,2.59,7,194,0,121378172,AAPL  250516C00210000
2025-05-13 13:39:03.334430001+00:00,2025-05-13 13:39:03.334227293+00:00,0,25,33569331,T,N,0,2.61,1,194,0,121461437,AAPL  250516C00210000
2025-05-13 13:39:03.697375154+00:00,2025-05-13 13:39:03.697172541+00:00,0,22,33569331,T,N,0,2.6,2,194,0,121542817,AAPL  250516C00210000
2025-05-13 13:39:03.948805441+00:00,2025-05-13 13:39:03.948601802+00:00,0,28,33569331,T,N,0,2.57,1,194,0,121573841,AAPL  250516C00210000
2025-05-13 13:39:06.108189236+00:00,2025-05-13 13:39:06.107984871+00:00,0,29,33569331,T,N,0,2.59,6,194,0,121858923,AAPL  250516C00210000
2025-05-13 13:39:06.109005311+00:00,2025-05-13 13:39:06.108801673+00:00,0,37,33569331,T,N,0,2.59,5,194,0,121861053,AAPL  250516C00210000
2025-05-13 13:39:06.506586205+00:00,2025-05-13 13:39:06.506383296+00:00,0,35,33569331,T,N,0,2.6,1,194,0,122005016,AAPL  250516C00210000
2025-05-13 13:39:07.953676681+00:00,2025-05-13 13:39:07.953473606+00:00,0,36,33569331,T,N,0,2.61,1,194,0,122483276,AAPL  250516C00210000
2025-05-13 13:39:08.792711324+00:00,2025-05-13 13:39:08.792508192+00:00,0,29,33569331,T,N,0,2.59,1,194,0,122655975,AAPL  250516C00210000
2025-05-13 13:39:10.169042113+00:00,2025-05-13 13:39:10.168838018+00:00,0,29,33569331,T,N,0,2.59,1,194,0,122827415,AAPL  250516C00210000
2025-05-13 13:39:10.169116524+00:00,2025-05-13 13:39:10.168913239+00:00,0,29,33569331,T,N,0,2.59,1,194,0,122827420,AAPL  250516C00210000
2025-05-13 13:39:10.318627515+00:00,2025-05-13 13:39:10.318424496+00:00,0,26,33569331,T,N,0,2.6,1,194,0,122841349,AAPL  250516C00210000
2025-05-13 13:39:12.197706576+00:00,2025-05-13 13:39:12.197503465+00:00,0,28,33569331,T,N,0,2.61,1,194,0,123194390,AAPL  250516C00210000
